AUTHENTICATION_BETA_REGION,Beta=0
UI/AIBuild/LateSpecialTip,著重於生產弱化或分散敵人注意力的單位。<n/><n/>單位可能包括：<n/><c val="FFFFFF">人類：幽靈特務、渡鴉和寡婦詭雷<n/>蟲族：感染蟲、百生獸和飛蟒<n/>神族：黑暗聖堂武士、高階聖堂武士和先知艦</c><n/><n/><c val="0080ff">每個A.I.只能選擇一種後期模式</c><n/>啟用：PLAYERS /// Focuses on units to distract or weaken the enemy.<n/><n/>Example Units:<n/><c val="FFFFFF">T: Ghost, Raven, Widow Mine<n/>Z: Infestor, Swarm Host, Viper<n/>P: Dark Templar, High Templar, Oracle</c><n/><n/><c val="0080ff">Only one late game selection per A.I.</c><n/>Active: PLAYERS=18023
UI/AIBuild/LateTechIcon,Assets\Textures\ui_aicommand_build_late_advancedunits.dds /// Assets\Textures\ui_aicommand_build_late_advancedunits.dds=18024
UI/AIBuild/LateTechName,<s val="@@StandardTooltipHeader">後期模式：生產進階單位</s><n/> /// <s val="@@StandardTooltipHeader">Late Game: Create Advanced Units</s><n/>=18025
UI/AIBuild/LateTechTip,著重於生產火力強大的單位。<n/><n/>單位可能包括：<n/><c val="FFFFFF">人類：攻城坦克和雷神<n/>蟲族：雷獸和寄生王蟲<n/>神族：執政官和巨像</c><n/><n/><c val="0080ff">每個A.I.只能選擇一種後期模式</c><n/>啟用：PLAYERS /// Focuses on producing the most powerful units.<n/><n/>Example Units:<n/><c val="FFFFFF">T: Siege Tank, Thor<n/>Z: Ultralisk, Broodlord<n/>P: Archon, Colossus</c><n/><n/><c val="0080ff">Only one late game selection per A.I.</c><n/>Active: PLAYERS=18026
UI/AIBuild/OpenDisabledTip,<c val="ff0000">開局模式已關閉。<n/>所有A.I.已進入後期模式。</c> /// <c val="ff0000">Opening builds disabled.<n/>All A.I. have reached late game.</c>=18027
UI/AIBuild/OpenMacroIcon,Assets\Textures\ui_aicommand_build_open_economicfocus.dds /// Assets\Textures\ui_aicommand_build_open_economicfocus.dds=18028
UI/AIBuild/OpenMacroName,<s val="@@StandardTooltipHeader">開局模式：拼經濟</s><n/> /// <s val="@@StandardTooltipHeader">Opening Build: Economic Focus</s><n/>=18029
UI/AIBuild/OpenMacroTip,A.I.會以最低防禦來快速擴展勢力。<n/>主要著重於經濟與科技的發展，只會建立基礎部隊。<n/><n/><c val="00ffff">每個A.I.只能選擇一種開局模式</c><n/>啟用：PLAYERS /// A.I. expands quickly with very little defense.<n/>Focuses on economy and tech and makes a very basic army.<n/><n/><c val="00ffff">Only one opening build selection per A.I.</c><n/>Active: PLAYERS=18030
UI/AIBuild/OpenPowerIcon,Assets\Textures\ui_aicommand_build_open_aggressivepush.dds /// Assets\Textures\ui_aicommand_build_open_aggressivepush.dds=18031
UI/AIBuild/OpenPowerName,<s val="@@StandardTooltipHeader">開局模式：積極侵略</s><n/> /// <s val="@@StandardTooltipHeader">Opening Build: Aggressive Push</s><n/>=18032
UI/AIBuild/OpenPowerTip,A.I.在未獲得強大的單位之前會延緩進攻。<n/>通常會擴展至第2個分基地。<n/><n/>單位可能包括：<n/><c val="FFFFFF">人類：攻城坦克和女妖轟炸機<n/>蟲族：刺蛇、感染蟲<n/>神族：不朽者</c><n/><n/><c val="00ffff">每個A.I.只能選擇一種開局模式</c><n/>啟用：PLAYERS /// A.I. delays attacking until it has more powerful units.<n/>Usually expands to a second base.<n/><n/>Example Units:<n/><c val="FFFFFF">T: Siege Tank, Banshee<n/>Z: Hydralisk, Infestor<n/>P: Immortal</c><n/><n/><c val="00ffff">Only one opening build selection per A.I.</c><n/>Active: PLAYERS=18033
UI/AIBuild/OpenQuickIcon,Assets\Textures\ui_aicommand_build_open_timingattack.dds /// Assets\Textures\ui_aicommand_build_open_timingattack.dds=18034
UI/AIBuild/OpenQuickName,<s val="@@StandardTooltipHeader">開局模式：快攻型</s><n/> /// <s val="@@StandardTooltipHeader">Opening Build: Timing Attack</s><n/>=18035
UI/AIBuild/OpenQuickTip,A.I.會準備在遊戲前期展開一波快攻。<n/>通常不會擴展至第2個分基地。<n/><n/>發展模式可能包括：<n/><c val="FFFFFF">人類：具備戰鬥藥劑的陸戰隊和掠奪者<n/>蟲族：異化蟲、毒爆蟲和蟑螂<n/>神族：狂戰士和具備瞬移的追獵者</c><n/><n/><c val="00ffff">每個A.I.只能選擇一種開局模式</c><n/>啟用：PLAYERS /// A.I. builds up for an early game timing attack.<n/>Usually does not expand to a second base.<n/><n/>Example Builds:<n/><c val="FFFFFF">T: Marine and Marauder with Stimpack<n/>Z: Zergling, Baneling, Roach<n/>P: Zealot, Stalker with Blink</c><n/><n/><c val="00ffff">Only one opening build selection per A.I.</c><n/>Active: PLAYERS=18036
UI/AIBuild/OpenRushIcon,Assets\Textures\ui_aicommand_build_open_rush.dds /// Assets\Textures\ui_aicommand_build_open_rush.dds=18037
UI/AIBuild/OpenRushName,<s val="@@StandardTooltipHeader">開局模式：快攻</s><n/> /// <s val="@@StandardTooltipHeader">Opening Build: Rush</s></n>=18038
UI/AIBuild/OpenRushTip,A.I.會以基礎單位盡早發動攻擊。<n/><n/>單位可能包括：<n/><c val="FFFFFF">人類：陸戰隊<n/>蟲族：異化蟲<n/>神族：狂戰士</c><n/><n/><c val="00ffff">每個A.I.只能選擇一種開局模式</c><n/>啟用：PLAYERS /// A.I. attacks as soon as possible with basic units.<n/><n/>Example Units:<n/><c val="FFFFFF">T: Marines<n/>Z: Zerglings<n/>P: Zealots</c><n/><n/><c val="00ffff">Only one opening build selection per A.I.</c><n/>Active: PLAYERS=18039
UI/AIBuild00,任何發展模式 /// Any Build=18040
UI/AIBuild00Tip,A.I.會從所有發展模式中挑選一種。 /// A.I. chooses from all available builds.=18041
UI/AIBuild01,#TEST#TempCustom /// #TEST#TempCustom=18042
UI/AIBuild01Tip,測試發展模式欄位。 /// Test Build Slot.=18043
UI/AIBuild02,全力快攻 /// Full Rush=18044
UI/AIBuild02Tip,A.I.會從所有快攻的發展模式中挑選一種。 /// A.I. chooses from all rush builds.=18045
UI/AIBuild03,快攻型 /// Timing Attack=18046
UI/AIBuild03Tip,A.I.會從所有早期進攻的發展模式中挑選一種。 /// A.I. chooses from all timing builds.=18047
UI/AIBuild04,積極侵略 /// Aggressive Push=18048
UI/AIBuild04Tip,A.I.會從所有侵略型的發展模式中挑選一種。 /// A.I. chooses from all aggressive builds.=18049
UI/AIBuild05,拼經濟 /// Economic Focus=18050
UI/AIBuild05Tip,A.I.會從所有拼經濟的發展模式中挑選一種。 /// A.I. chooses from all economic builds.=18051
UI/AIBuild06,速出空軍 /// Straight to Air=18052
UI/AIBuild06Tip,A.I.會盡早生產出空中單位。 /// A.I. focuses on creating air units as quickly as possible.=18053
UI/AIBuild110,空間之門（快攻型） /// WarpGate (Timing)=18054
UI/AIBuild110Tip,快攻型：A.I.會以空間之門單位，快速展開攻擊。 /// Timing Attack: A.I. attacks quickly with an army of Warp Gate units.=18055
UI/AIBuild111,教士（快攻型） /// Adept (Timing)=18056
UI/AIBuild111Tip,快攻型：A.I.會以教士和部分空間之門單位，快速展開攻擊。 /// Timing Attack: A.I. attacks quickly with mostly Adepts and some other Warp Gate units.=18057
UI/AIBuild112,追獵者加不朽者（快攻型） /// StalkerRobo (Timing)=18058
UI/AIBuild112Tip,快攻型：A.I.會以追獵者和不朽者，快速展開攻擊。 /// TimingAttack: A.I. attacks quickly with an army of Stalkers and Immortals.=18059
UI/AIBuild113,瞬移追獵者（快攻型） /// Blink Stalker (Timing)=18060
UI/AIBuild113Tip,快攻型：A.I.會以升級瞬移的追獵者，快速展開攻擊。 /// Timing Attack: A.I. attacks quickly with an army of Stalkers with the Blink upgrade.=18061
UI/AIBuild114,黑暗聖堂武士快攻（快攻型） /// Dark Templar Rush (Timing)=18062
UI/AIBuild114Tip,快攻型：A.I.會以黑暗聖堂武士，快速展開攻擊。 /// Timing Attack: A.I. attacks quickly with an army of Dark Templar.=18063
UI/AIBuild120,7道空間之門（侵略型）=18064
UI/AIBuild120Tip,侵略型：A.I.會以空間之門單位，在中期展開攻擊。 /// Aggressive: A.I. builds up to a mid-game attack using Warp Gate units.=18065
UI/AIBuild121,空間之門加不朽者（侵略型） /// GateImmortal (Aggressive)=18066
UI/AIBuild121Tip,侵略型：A.I.會以空間之門單位和不朽者，在中期展開攻擊。 /// Aggressive: A.I. builds up to a mid-game attack using Warp Gate units and Immortals.=18067
UI/AIBuild122,巨像（侵略型） /// Colossi (Aggressive)=18068
UI/AIBuild122Tip,侵略型：A.I.會以空間之門單位和巨像，在中期展開攻擊。 /// Aggressive: A.I. builds up to a mid-game attack using Warp Gate units and Colossi.=18069
UI/AIBuild123,傳送門加空軍（侵略型） /// GatewayAir (Aggressive)=18070
UI/AIBuild123Tip,侵略型：A.I.會以空間之門單位和星際之門單位，在中期展開攻擊。 /// Aggressive: A.I. builds up to a mid-game attack using Warp Gate and Stargate units.=18071
UI/AIBuild124,虛空艦加鳳凰戰機（侵略型） /// VoidPhoenix (Aggressive)=18072
UI/AIBuild124Tip,侵略型：A.I.會以星際之門單位為主力，在中期展開攻擊。 /// Aggressive: A.I. builds up to a mid-game attack using primarily Stargate units.=18073
UI/AIBuild130,傳送門加不朽者（經濟型） /// GateImmortal (Economic)=18074
UI/AIBuild130Tip,經濟型：A.I.會著重發展經濟，以空間之門和機械製造廠的單位，在後期展開攻擊。 /// Economic: A.I. focuses on economy until a late game attack using Warp Gate and Robotics units.=18075
UI/AIBuild131,巨像（經濟型） /// Colossi (Economic)=18076
UI/AIBuild131Tip,經濟型：A.I.會著重發展經濟，以空間之門單位和巨像，在後期展開攻擊。 /// Economic: A.I. focuses on economy until a late game attack using Warp Gate units and Colossi.=18077
UI/AIBuild132,傳送門加空軍（經濟型） /// GatewayAir (Economic)=18078
UI/AIBuild132Tip,經濟型：A.I.會著重發展經濟，以空間之門和星際之門的單位，在後期展開攻擊。 /// Economic: A.I. focuses on economy until a late game attack using Warp Gate and Stargate units.=18079
UI/AIBuild200,#TEST#ProtossAll /// #TEST#ProtossAll=18080
UI/AIBuild200Tip,僅限神族 - 所有難度 /// Protoss Only All Difficulties=18081
UI/AIBuild201,#TEST#TerranAll /// #TEST#TerranAll=18082
UI/AIBuild201Tip,僅限人類 - 所有難度 /// Terran Only All Difficulties=18083
UI/AIBuild202,#TEST#ZergAll /// #TEST#ZergAll=18084
UI/AIBuild202Tip,僅限蟲族 - 所有難度 /// Zerg Only All Difficulties=18085
UI/AIBuild203,#TEST#RandAll /// #TEST#RandAll=18086
UI/AIBuild203Tip,僅限隨機 - 所有難度 /// Random Only All Difficulties=18087
UI/AIBuild204,#TEST#ProtossLow /// #TEST#ProtossLow=18088
UI/AIBuild204Tip,僅限神族 - 低難度 /// Protoss Only Low Difficulties=18089
UI/AIBuild205,#TEST#TerranLow /// #TEST#TerranLow=18090
UI/AIBuild205Tip,僅限人類 - 低難度 /// Terran Only Low Difficulties=18091
UI/AIBuild206,#TEST#ZergLow /// #TEST#ZergLow=18092
UI/AIBuild206Tip,僅限蟲族 - 低難度 /// Zerg Only Low Difficulties=18093
UI/AIBuild207,#TEST#RandLow /// #TEST#RandLow=18094
UI/AIBuild207Tip,僅限隨機 - 低難度 /// Random Only Low Difficulties=18095
UI/AIBuild208,#TEST#ProtossHigh /// #TEST#ProtossHigh=18096
UI/AIBuild208Tip,僅限神族 - 高難度 /// Protoss Only High Difficulties=18097
UI/AIBuild209,#TEST#TerranHigh /// #TEST#TerranHigh=18098
UI/AIBuild209Tip,僅限人類 - 高難度 /// Terran Only High Difficulties=18099
UI/AIBuild210,#TEST#ZergHigh /// #TEST#ZergHigh=18100
UI/AIBuild210Tip,僅限蟲族 - 高難度 /// Zerg Only High Difficulties=18101
UI/AIBuild211,#TEST#RandHigh /// #TEST#RandHigh=18102
UI/AIBuild211Tip,僅限隨機 - 高難度 /// Random Only High Difficulties=18103
UI/AIBuild212,#TEST#AllExp /// #TEST#AllExp=18104
UI/AIBuild212Tip,所有種族 - 所有難度 - 所有資料片 /// All Races All Difficulty All Expansions=18105
UI/AIBuild213,#TEST#LibertyOnly /// #TEST#LibertyOnly=18106
UI/AIBuild213Tip,所有種族 - 所有難度 - 僅限「自由之翼」 /// All Races All Difficulty Liberty Only=18107
UI/AIBuild214,#TEST#SwarmOnly /// #TEST#SwarmOnly=18108
UI/AIBuild214Tip,所有種族 - 所有難度 - 僅限「蟲族之心」 /// All Races All Difficulty Swarm Only=18109
UI/AIBuild215,#TEST#VoidOnly /// #TEST#VoidOnly=18110
UI/AIBuild215Tip,所有種族 - 所有難度 - 僅限「虛空之遺」 /// All Races All Difficulty Void Only=18111
UI/AIBuild30,毒爆蟲爆破流（快攻型） /// BaneLing Bust (Timing)=18112
UI/AIBuild30Tip,快攻型：A.I.會以異化蟲和毒爆蟲，快速展開攻擊。 /// Timing Attack: A.I. attacks quickly with an army of Zerglings and Banelings.=18113
UI/AIBuild31,蟑螂快攻（快攻型） /// Roach Rush (Timing)=18114
UI/AIBuild31Tip,快攻型：A.I.會以蟑螂，快速展開攻擊。 /// Timing Attack: A.I. attacks quickly with an army of Roaches.=18115
UI/AIBuild32,蟑螂加異化蟲（快攻型） /// LingRoach (Timing)=18116
UI/AIBuild32Tip,快攻型：A.I.會以異化蟲和蟑螂，快速展開攻擊。 /// Timing Attack: A.I. attacks quickly with an army of Roaches and Zerglings.=18117
UI/AIBuild40,飛螳（侵略型） /// Mutalisk (Aggressive)=18118
UI/AIBuild40Tip,侵略型：A.I.會以飛螳為主力，在中期展開攻擊。 /// Aggressive: A.I. builds up to a mid-game attack using primarily Mutalisks.=18119
UI/AIBuild41,飛螳、異化蟲加毒爆蟲（侵略型） /// MutaLing (Aggressive)=18120
UI/AIBuild41Tip,侵略型：A.I.會以異化蟲、毒爆蟲和飛螳，在中期展開攻擊。 /// Aggressive: A.I. builds up to a mid-game attack using Zerglings, Banelings, and Mutalisks.=18121
UI/AIBuild42,蟑螂襲擊（侵略型） /// RoachAttack (Aggressive)=18122
UI/AIBuild42Tip,侵略型：A.I.會以蟑螂為主力，在中期展開攻擊。 /// Aggressive: A.I. builds up to a mid-game attack using primarily Roaches.=18123
UI/AIBuild43,蟑螂加感染蟲（侵略型） /// RoachInfestor (Aggressive)=18124
UI/AIBuild43Tip,侵略型：A.I.會以蟑螂和感染蟲，在中期展開攻擊。 /// Aggressive: A.I builds up to a mid-game attack using Roaches and Infestors.=18125
UI/AIBuild44,蟑螂加刺蛇（侵略型） /// RoachHydra (Aggressive)=18126
UI/AIBuild44Tip,侵略型：A.I.會以蟑螂、刺蛇和感染蟲，在中期展開攻擊。 /// Aggressive: A.I builds up to a mid-game attack using Roaches, Hydralisks, and Infestors.=18127
UI/AIBuild45,百生獸（侵略型） /// Swarm Host (Aggressive)=18128
UI/AIBuild45Tip,侵略型：A.I.會以百生獸為主力，在中期展開攻擊。 /// Aggressive: A.I. builds up to a mid-game attack using primarily Swarm Hosts.=18129
UI/AIBuild46,蟑螂加劫毀蟲（侵略型） /// RoachRavager (Aggressive)=18130
UI/AIBuild46Tip,侵略型：A.I.會以蟑螂和劫毀蟲，在中期展開攻擊。 /// Aggressive: A.I. builds up to a mid-game attack using Roaches and Ravagers.=18131
UI/AIBuild50,感染蟲（經濟型） /// Infestor (Economic)=18132
UI/AIBuild50Tip,經濟型：A.I.會著重發展經濟，以蟑螂、刺蛇和感染蟲為主力，在後期展開攻擊。 /// Economic: A.I. focuses on economy until a late game attack using primarily Roaches, Hydralisks, and Infestors.=18133
UI/AIBuild51,刺蛇加遁地獸（經濟型） /// HydraLurker (Economic)=18134
UI/AIBuild51Tip,經濟型：A.I.會著重發展經濟，以蟑螂、刺蛇和遁地獸為主力，在後期展開攻擊。 /// Economic: A.I. focuses on economy until a late game attack using primarily Roaches, Hydralisks, and Lurkers.=18135
UI/AIBuild52,雷獸（經濟型） /// Ultralisk (Economic)=18136
UI/AIBuild52Tip,經濟型：A.I.會著重發展經濟，以基礎單位和雷獸，在後期展開攻擊。 /// Economic: A.I. focuses on economy until a late game attack using basic units and Ultralisks.=18137
UI/AIBuild53,寄生王蟲（經濟型） /// Brood Lord (Economic)=18138
UI/AIBuild53Tip,經濟型：A.I.會著重發展經濟，以基礎單位和寄生王蟲，在後期展開攻擊。 /// Economic: A.I. focuses on economy until a late game attack using basic units and Brood Lords.=18139
UI/AIBuild70,陸戰隊加藥劑（快攻型） /// MarineStim (Timing)=18140
UI/AIBuild70Tip,快攻型：A.I.會以陸戰隊和掠奪者，快速展開攻擊。 /// Timing Attack: A.I. attacks quickly with an army of Marines and Marauders with the Stimpack upgrade.=18141
UI/AIBuild71,掠奪者加惡狼（快攻型） /// MarauderHellion (Timing)=18142
UI/AIBuild71Tip,快攻型：A.I.會以掠奪者和惡狼，快速展開攻擊。 /// Timing Attack: A.I. attacks quickly with an army of Marauders and Hellions.=18143
UI/AIBuild72,陸戰隊加坦克（快攻型） /// MarineSiege (Timing)=18144
UI/AIBuild72Tip,快攻型：A.I.會以陸戰隊和攻城坦克，快速展開攻擊。 /// Timing Attack: A.I. attacks quickly with an army of Marines and Siege Tanks.=18145
UI/AIBuild73,匿蹤女妖轟炸機（快攻型） /// CloakBanshee (Timing)=18146
UI/AIBuild73Tip,快攻型：A.I.會以匿蹤女妖轟炸機，快速展開攻擊。 /// Timing Attack: A.I. attacks quickly with an army of Cloaked Banshees.=18147
UI/AIBuild80,MMM組合（侵略型） /// MMM (Aggressive)=18148
UI/AIBuild80Tip,侵略型：A.I.會以陸戰隊、掠奪者和醫療艇為主力，在中期展開攻擊。 /// Aggressive: A.I. builds up to a mid-game attack using primarily Marines, Marauders, and Medivacs.=18149
UI/AIBuild81,陸戰隊加坦克（侵略型） /// MarineSiege (Aggressive)=18150
UI/AIBuild81Tip,侵略型：A.I.會以陸戰隊和攻城坦克為主力，在中期展開攻擊。 /// Aggressive: A.I. builds up to a mid-game attack using primarily Marines and Siege Tanks.=18151
UI/AIBuild82,坦克加女妖（侵略型） /// SiegeBanshee (Aggressive)=18152
UI/AIBuild82Tip,侵略型：A.I.會以陸戰隊、攻城坦克和女妖轟炸機為主力，在中期展開攻擊。 /// Aggressive: A.I. builds up to a mid-game attack using primarily Marines, SiegeTanks, and Banshees.=18153
UI/AIBuild83,惡狼加坦克（侵略型） /// HellionSiege (Aggressive)=18154
UI/AIBuild83Tip,侵略型：A.I.會以惡狼和攻城坦克為主力，在中期展開攻擊。 /// Aggressive: A.I. builds up to a mid-game attack using primarily Hellions and Siege Tanks.=18155
UI/AIBuild84,坦克加雷神（侵略型） /// SiegeThor (Aggressive)=18156
UI/AIBuild84Tip,侵略型：A.I.會以攻城坦克和雷神為主力，在中期展開攻擊。 /// Aggressive:  A.I. builds up to a mid-game attack using primarily Siege Tanks and Thors.=18157
UI/AIBuild90,MMM組合（經濟型） /// BioMMM (Economic)=18158
UI/AIBuild90Tip,經濟型：A.I.會著重發展經濟，以陸戰隊、掠奪者和醫療艇為主力，在後期展開攻擊。 /// Economic: A.I. focuses on economy until a late game attack using primarily Marines, Marauders, and Medivacs.=18159
UI/AIBuild91,機械流（經濟型） /// Mech (Economic)=18160
UI/AIBuild91Tip,經濟型：A.I.會著重發展經濟，以軍工廠單位為主力，在後期展開攻擊。 /// Economic: A.I. focuses on economy until a late game attack using primarily Factory units.=18161
UI/AIBuild92,雷神加戰巡艦（經濟型） /// ThorBC (Economic)=18162
UI/AIBuild92Tip,經濟型：A.I.會著重發展經濟，以雷神和戰巡艦為主力，在後期展開攻擊。 /// Economic: A.I. focuses on economy until a late game attack using primarily Thors and Battlecruisers.=18163
UI/CampaignPurchase/InfoDialog/Mengsk/Description,購買完成馬上解鎖蒙斯克。購買後新指揮官的等級就能超過5級上限，逐一解鎖強大的單位和升級項目。 /// Mengsk will be yours immediately after completing your purchase. Once unlocked, your new Commander may progress through levels past 5 earning awesome units and upgrades!=18164
UI/CampaignPurchase/InfoDialog/Mengsk/Standard/Item1/Description,徵召自治聯盟人民，強迫他們日復一日採礦，或是推上前線當成戰力。 /// Conscript the people of the Dominion and force them into either menial mining roles or as fodder on the front lines.=18165
