Actor/EditorSuffix/GuideVisualQuadSplat,=0
Model/Name/EyeStalkModel,Acecho ocular - Modelo /// Eye Stalk Model=19286
Model/Name/EyeStalkWeapon,Acecho ocular - Arma /// Eye Stalk Weapon=19287
Model/Name/FighterPilotPortrait,Retrato - Piloto de caza /// Portrait - Fighter Pilot=19288
Model/Name/FireSquibDeathRagdoll,Fuego - Ataque - Muerte - Ragdoll /// Fire Squib Death Ragdoll=19289
Model/Name/FloodlightLensflare,Reflector - Destello de luz /// Floodlight Lensflare=19290
Model/Name/FlyerShieldImpactModel,Escudo aéreo - Modelo de impacto /// Flyer Shield Impact Model=19291
Model/Name/FogMistSnow,Niebla - Bruma - Nieve /// Fog Mist Snow=19292
Model/Name/Furnace,Incinerador /// Furnace=19293
Model/Name/FurnaceSmall,Incinerador pequeño /// Furnace Small=19294
Model/Name/GarageLarge_Warfield,GarageLarge_Warfield /// GarageLarge_Warfield=19295
Model/Name/GasGiantMist,Gas - Bruma gigantesca /// Gas Giant Mist=19296
Model/Name/GasGiantStorm,Gas - Tormenta gigantesca /// Gas Giant Storm=19297
Model/Name/GasGiantWind,Gas - Viento gigantesco /// Gas Giant Wind=19298
Model/Name/GenericBuildingRubble,Escombros de edificación genérica /// Generic Building Rubble=19299
Model/Name/GenericSpacePipes,Cañerías espaciales genéricas /// Generic Space Pipes=19300
Model/Name/GenericSpacePipesDiagonal,Cañerías espaciales genéricas diagonales /// Generic Space Pipes Diagonal=19301
Model/Name/GhostDeathRagdoll,Fantasma - Muerte - Ragdoll /// Ghost Death Ragdoll=19302
Model/Name/GhostSnipeDoTAttackBeam,Fantasma - Francotirar - DoT - Ataque - Rayo /// Ghost Snipe Do TAttack Beam=19303
Model/Name/GroundCracks,Grietas en el suelo /// Ground Cracks=19304
Model/Name/Guardian,Guardián /// Guardian=19305
Model/Name/GuardianPortrait,Retrato - Guardián /// Portrait - Guardian=19306
Model/Name/GuideArrow,Flecha guía /// Guide Arrow=19307
Model/Name/GunTower,Torre de disparo /// Gun Tower=19308
Model/Name/HackArena,Hackear arena /// Hack Arena=19309
Model/Name/HalfStructure,Media estructura /// Half Structure=19310
Model/Name/HalfStructurePlates,Placas de media estructura /// Half Structure Plates=19311
Model/Name/Harpy,Arpía /// Harpy=19312
Model/Name/HarpyDeath,Arpía - Muerte /// Harpy Death=19313
Model/Name/HarpyWeapon,Arpía - Arma /// Harpy Weapon=19314
Model/Name/HarpyWeaponImpact,Arpía - Arma - Impacto /// Harpy Weapon Impact=19315
Model/Name/HatcheryPlacement,Larvario - Ubicación /// Hatchery Placement=19316
Model/Name/HealerBotPortrait,Retrato - Robot curador /// Portrait - Healerbot=19317
Model/Name/HellionDeathRagdoll,Demonio - Muerte - Ragdoll /// Hellion Death Ragdoll=19318
Model/Name/HellionMorphPortrait,Transformación de demonio - Retrato /// Hellion Morph Portrait=19319
Model/Name/HellionTank,Tanque demonio /// Hellion Tank=19320
Model/Name/HellionTankAttackFireAddition,Demonio - Tanque - Ataque - Adición de fuego /// Hellion Tank Attack Fire Addition=19321
Model/Name/HellionTankAttackLaunch,Demonio - Tanque - Ataque - Lanzamiento /// Hellion Tank Attack Launch=19322
Model/Name/HellionTankAttackLaunchLow,Demonio - Tanque - Ataque - Lanzamiento - Bajo /// Hellion Tank Attack Launch Low=19323
Model/Name/HellionTankAttackLaunchUpgraded,Demonio - Tanque - Ataque - Lanzamiento - Mejorado /// Hellion Tank Attack Launch Upgraded=19324
Model/Name/HellionTankAttackLaunchUpgradedLow,Demonio - Tanque - Ataque - Lanzar - Mejorado - Bajo /// Hellion Tank Attack Launch Upgraded Low=19325
Model/Name/HellionTankAttackUpgradedFireAddition,Demonio - Tanque - Ataque - Adición de fuego mejorada /// Hellion Tank Attack Upgraded Fire Addition=19326
Model/Name/HellionTankDeath,Demonio - Tanque - Muerte /// Hellion Tank Death=19327
Model/Name/HellionTankDeathRagdoll,Demonio - Tanque - Muerte - Ragdoll /// Hellion Tank Death Ragdoll=19328
Model/Name/HellionTankMorph,Demonio - Tanque - Transformar /// Hellion Tank Morph=19329
Model/Name/HoldingPenSmall,Corral pequeño /// Holding Pen Small=19330
Model/Name/HornetRepairPanel,Panel de reparación de avispa /// Hornet Repair Panel=19331
Model/Name/HunterPortrait,Retrato - Cazador /// Portrait - Hunter=19332
Model/Name/Hybrid01GasCloud,Híbrido 01 - Nube de gas /// Hybrid01 Gas Cloud=19333
Model/Name/HybridCannon,Híbrido - Cañón /// Hybrid Cannon=19334
Model/Name/HybridCliffGasVent,Híbrido - Risco - Ventilación de gas /// Hybrid Cliff Gas Vent=19335
Model/Name/HybridDoorsThin,Híbrido - Puertas estrechas /// Hybrid Doors Thin=19336
Model/Name/HybridDoorsThinDeath,Híbrido - Puertas estrechas - Muerte /// Hybrid Doors Thin Death=19337
Model/Name/HybridDoorsWide,Híbrido - Puertas anchas /// Hybrid Doors Wide=19338
Model/Name/HybridDoorsWideDeath,Híbrido - Puertas anchas - Muerte /// Hybrid Doors Wide Death=19339
Model/Name/HybridDoorsWideMelt,Híbrido - Puertas anchas - Derretido /// Hybrid Doors Wide Melt=19340
Model/Name/HybridGasGiantSkyBox,Híbrido - Gas - Gigante - Recuadro de cielo /// Hybrid Gas Giant Sky Box=19341
Model/Name/HybridGenerator,Híbrido - Generador /// Hybrid Generator=19342
Model/Name/HybridGlassWallPanel,Híbrido - Panel de muro de vidrio /// Hybrid Glass Wall Panel=19343
Model/Name/HybridHoldingCellSmall,Híbrido - Celda de mantenimiento pequeña /// Hybrid Holding Cell Small=19344
Model/Name/HybridHoloProjector,Híbrido - Holoproyector /// Hybrid Holo Projector=19345
Model/Name/HybridHologram,Híbrido - Holograma /// Hybrid Hologram=19346
Model/Name/HybridLabCurtain,Híbrido - Laboratorio híbrido /// Hybrid Lab Curtain=19347
Model/Name/HybridLabDoors,Laboratorio híbrido - Puertas /// Hybrid Lab Doors=19348
Model/Name/HybridLabDoorsOpac,Laboratorio híbrido - Puertas - Opac /// Hybrid Lab Doors Opac=19349
Model/Name/HybridLabFakeShadows,Laboratorio híbrido - Sombras falsas /// Hybrid Lab Fake Shadows=19350
Model/Name/HybridMonitorFloor,Híbrido - Monitor - Piso /// Hybrid Monitor Floor=19351
Model/Name/HybridMonitorLarge,Híbrido - Monitor - Grande /// Hybrid Monitor Large=19352
Model/Name/HybridMonitorWall,Híbrido - Monitor - Muro /// Hybrid Monitor Wall=19353
Model/Name/HybridObelisk,Híbrido - Obelisco /// Hybrid Obelisk=19354
Model/Name/HybridPowerConduit,Híbrido - Conductor de energía /// Hybrid Power Conduit=19355
Model/Name/HybridProtossChamberDestructible,Híbrido - Cámara protoss destruible /// Hybrid Protoss Chamber Destructible=19356
Model/Name/HybridSecurityWall,Híbrido - Muro de seguridad /// Hybrid Security Wall=19357
Model/Name/HybridShearedRocks,Híbrido - Rocas cortadas /// Hybrid Sheared Rocks=19358
Model/Name/HybridShearedRocksLarge,Híbrido - Rocas cortadas - Grande /// Hybrid Sheared Rocks Large=19359
Model/Name/HybridStasisTube,Híbrido - Tubo de estasis /// Hybrid Stasis Tube=19360
Model/Name/HybridStasisTubeLarge,Híbrido - Tubo de estasis grande /// Hybrid Stasis Tube Large=19361
Model/Name/HybridStasisWallTube,Híbrido - Tubo de estasis de muro /// Hybrid Stasis Wall Tube=19362
Model/Name/HybridTechpit,Híbrido - Foso tecnológico /// Hybrid Techpit=19363
Model/Name/HybridTempleObeliskRelay,Híbrido - Templo - Obelisco - Relé /// Hybrid Temple Obelisk Relay=19364
Model/Name/HybridTestTube,Híbrido - Tubo de ensayo /// Hybrid Test Tube=19365
Model/Name/HybridTestTubeCrane,Híbrido - Grúa de tubo de ensayo /// Hybrid Test Tube Crane=19366
Model/Name/HybridVentShadowCaster,Híbrido - Ventilación - Lanzador de sombras /// Hybrid Vent Shadow Caster=19367
Model/Name/HybridViewingDeck,Híbrido - Mirador /// Hybrid Viewing Deck=19368
Model/Name/HybridWallConsoles,Híbrido - Consolas de muro /// Hybrid Wall Consoles=19369
Model/Name/HybridWallPanel1High,Híbrido - Panel de muro 1 - Alto /// Hybrid Wall Panel1 High=19370
Model/Name/HybridWallPanel2High,Híbrido - Panel de muro 2 - Alto /// Hybrid Wall Panel2 High=19371
Model/Name/HybridWallPanelTall,Híbrido - Panel de muro - Alto /// Hybrid Wall Panel Tall=19372
Model/Name/HybridWallPillar1High,Híbrido - Pilar de muro 1 - Alto /// Hybrid Wall Pillar1 High=19373
Model/Name/HybridWallPillar2High,Híbrido - Pilar de muro 2 - Alto /// Hybrid Wall Pillar2 High=19374
Model/Name/HybridWallPowerLines,Híbrido - Cableados de muro /// Hybrid Wall Power Lines=19375
Model/Name/HybridZergChamberLarge,Híbrido - Cámara zerg grande /// Hybrid Zerg Chamber Large=19376
Model/Name/HydraliskAttackImpact,Hidralisco - Ataque - Impacto /// Hydralisk Attack Impact=19377
Model/Name/HydraliskDeathRagdoll,Hidralisco - Muerte - Ragdoll /// Hydralisk Death Ragdoll=19378
Model/Name/HydraliskDenPlacement,Cubil de Hidraliscos - Ubicación /// Hydralisk Den Placement=19379
Model/Name/HydraliskDoodad,Accesorio de Hidralisco /// Hydralisk Doodad=19380
Model/Name/Ice2x2NonConjoined,Hielo (2x2 no unido) /// Ice (2x2 Non Conjoined)=19381
Model/Name/IceBlock,Hielo - Bloque /// Ice Block=19382
Model/Name/IceBrokenGroundEdging,Hielo - Orilla de suelo roto /// Ice Broken Ground Edging=19383
Model/Name/IceCave,Hielo - Cueva /// Ice Cave=19384
Model/Name/IceCliffDoodad,Hielo - Accesorio de risco /// Ice Cliff Doodad=19385
Model/Name/IceLake,Hielo - Lago /// Ice Lake=19386
Model/Name/IceMiscChunks,Hielo - Pedazos diversos /// Ice Misc Chunks=19387
Model/Name/IceProtossBaseArch,Hielo - Arco de base protoss /// Ice Protoss Base Arch=19388
Model/Name/IceProtossCrates,Hielo - Naves protoss /// Ice Protoss Crates=19389
Model/Name/IceProtossCratesDeath00,Hielo - Naves protoss - Muerte 00 /// Ice Protoss Crates Death00=19390
Model/Name/IceProtossCratesDeath01,Hielo - Naves protoss - Muerte 01 /// Ice Protoss Crates Death01=19391
Model/Name/IceProtossCratesDeath02,Hielo - Naves protoss - Muerte 02 /// Ice Protoss Crates Death02=19392
Model/Name/IceProtossCratesDeath03,Hielo - Naves protoss - Muerte 03 /// Ice Protoss Crates Death03=19393
Model/Name/IceProtossCratesDeath04,Hielo - Naves protoss - Muerte 04 /// Ice Protoss Crates Death04=19394
Model/Name/IceProtossCratesDeath05,Hielo - Naves protoss - Muerte 05 /// Ice Protoss Crates Death05=19395
Model/Name/IceProtossCratesDeath06,Hielo - Naves protoss - Muerte 06 /// Ice Protoss Crates Death06=19396
Model/Name/IceProtossCratesDoodad,Hielo - Naves protoss - Accesorio /// Ice Protoss Crates Doodad=19397
Model/Name/IceProtossReliquary,Hielo - Relicario protoss /// Ice Protoss Reliquary=19398
Model/Name/IceProtossSanctum,Hielo - Santuario protoss /// Ice Protoss Sanctum=19399
Model/Name/IceRockGiant,Hielo - Roca gigante /// Ice Rock Giant=19400
Model/Name/IceRockTower,Hielo - Torre de roca /// Ice Rock Tower=19401
Model/Name/IceShearedRocks,Hielo - Rocas cortadas /// Ice Sheared Rocks=19402
Model/Name/IceShearedRocksLarge,Hielo - Rocas cortadas - Grandes /// Ice Sheared Rocks Large=19403
Model/Name/IceShearedRocksLargeRefractive,Hielo - Rocas cortadas - Grandes refractivas /// Ice Sheared Rocks Large Refractive=19404
Model/Name/IceShearedRocksUpright,Hielo - Rocas cortadas - Rectas /// Ice Sheared Rocks Upright=19405
Model/Name/IceSpikedWaves,Hielo - Olas en punta /// Ice Spiked Waves=19406
Model/Name/IceSpikes,Hielo - Puntas /// Ice Spikes=19407
Model/Name/IceTower,Hielo - Torre /// Ice Tower=19408
Model/Name/IceWave,Hielo - Ola /// Ice Wave=19409
Model/Name/IceWorldAmbientCrystals,Mundo de hielo - Cristales de ambiente /// Ice World Ambient Crystals=19410
Model/Name/IceWorldCrackingIce,Mundo de hielo - Hielo resquebrajado /// Ice World Cracking Ice=19411
Model/Name/IceWorldCurtain,Mundo gélido - Manto /// Ice World Curtain=19412
Model/Name/IceWorldRock,Mundo de hielo - Roca /// Ice World Rock=19413
Model/Name/IceWorldRockLarge,Mundo de hielo - Roca grande /// Ice World Rock Large=19414
Model/Name/ImmortalDeathRagdoll,Inmortal - Muerte - Ragdoll /// Immortal Death Ragdoll=19415
Model/Name/InfestationPitPlacement,Foso de infestación - Ubicación /// Infestation Pit Placement=19416
Model/Name/InfestorDeathRagdoll,Infestador - Muerte - Ragdoll /// Infestor Death Ragdoll=19417
Model/Name/InfestorTerranDeathRagdoll,Infestador - Terran - Muerte - Ragdoll /// Infestor Terran Death Ragdoll=19418
Model/Name/InterceptorDeathRagdoll,Interceptor - Muerte - Ragdoll /// Interceptor Death Ragdoll=19419
Model/Name/InvulnerabilityShield,Escudo de invulnerabilidad /// Invulnerability Shield=19420
Model/Name/JumpLandDust,Saltar - Aterrizar - Polvo /// Jump Land Dust=19421
Model/Name/KerriganGhostPortrait,Retrato - Kerrigan (Fantasma) /// Portrait - Kerrigan (Ghost)=19422
Model/Name/KerriganInfestedTerranPortrait,Retrato - Kerrigan - Terran infestado /// Portrait - Kerrigan Infested Terran=19423
Model/Name/KerriganPrimalPortrait,Retrato - Kerrigan (primigenia) (NYI) /// Portrait - Kerrigan (Primal) (NYI)=19424
Model/Name/KorhalBridge,Korhal - Puente /// Korhal Bridge=19425
Model/Name/KorhalBridgeDestroyed,Korhal - Puente destruido /// Korhal Bridge Destroyed=19426
Model/Name/KorhalBridgeLong,Korhal - Puente largo /// Korhal Bridge Long=19427
Model/Name/KorhalBridgeLongDestroyedEx1,Korhal - Puente largo destruido Ex 1 /// Korhal Bridge Long Destroyed Ex1=19428
Model/Name/KorhalCitySkybox,Ciudad de Korhal - Recuadro de cielo /// Korhal City Skybox=19429
Model/Name/KorhalDestroyedBuilding,Korhal - Edificación destruida /// Korhal Destroyed Building=19430
Model/Name/KorhalMengskSymbol,Korhal - Símbolo de Mengsk /// Korhal Mengsk Symbol=19431
Model/Name/KorhalMengskSymbolSplat,Korhal - Símbolo de Mengsk - Figura plana /// Korhal Mengsk Symbol Splat=19432
Model/Name/KorhalOutskirtsCurtain,Suburbios de Korhal - Manto /// Korhal Outskirts Curtain=19433
Model/Name/KorhalOverpass,Korhal - Paso elevado /// Korhal Overpass=19434
Model/Name/KorhalPlatformSkyParallax,Korhal - Plataforma - Cielo - Paralaje /// Korhal Platform Sky Parallax=19435
Model/Name/KorhalPlatformSkybox,Korhal - Plataforma - Recuadro de cielo /// Korhal Platform Skybox=19436
Model/Name/KorhalRedCarpet,Korhal - Alfombra roja /// Korhal Red Carpet=19437
Model/Name/KorhalSkyScrapers,Korhal - Rascacielos /// Korhal Sky Scrapers=19438
Model/Name/KorhalSkyScrapersLarge,Korhal - Rascacielos grande /// Korhal Sky Scrapers Large=19439
Model/Name/KorhalSkyScrapersMedium,Korhal -Rascacielos mediano /// Korhal Sky Scrapers Medium=19440
Model/Name/KorhalSkyScrapersSmall,Korhal - Rascacielos pequeño /// Korhal Sky Scrapers Small=19441
Model/Name/KorhalTopiary,Korhal - Topiario /// Korhal Topiary=19442
Model/Name/KorhalWallDoodad,Korhal - Muro - Accesorio /// Korhal Wall Doodad=19443
Model/Name/LabBot,Robot de laboratorio /// Lab Bot=19444
Model/Name/LabBotDeath,Robot de laboratorio - Muerte /// Lab Bot Death=19445
Model/Name/LabBotPortrait,Robot de laboratorio - Retrato /// Lab Bot Portrait=19446
Model/Name/LabMineralField,Laboratorio - Campo de minerales /// Lab Mineral Field=19447
Model/Name/LabMineralFieldSplat,Laboratorio - Figura plana de campo de minerales /// Lab Mineral Field Splat=19448
Model/Name/LabMineralFieldSplatSmall,Laboratorio - Figura plana de campo de minerales - Pequeña /// Lab Mineral Field Splat Small=19449
Model/Name/LarvalQueen,Larva de Reina /// Larval Queen=19450
Model/Name/LarvalQueenPortrait,Retrato - Reina larval /// Portrait - Larval Queen=19451
Model/Name/LaserSightBeam,Visión láser - Rayo /// Laser Sight Beam=19452
Model/Name/LavaPillars,Pilares de larvas /// Lava Pillars=19453
Model/Name/LavaRippleLarge,Onda de lava - Grande /// Lava Ripple Large=19454
Model/Name/LavaRippleLight,Onda de lava - Liviana /// Lava Ripple Light=19455
Model/Name/LavaRippleMassive,Onda de lava - Gigante /// Lava Ripple Massive=19456
Model/Name/LavaRippleMassive2,Onda de lava - Gigante 2 /// Lava Ripple Massive2=19457
Model/Name/LavaRippleMedium,Onda de lava - Mediana /// Lava Ripple Medium=19458
Model/Name/LavaRippleMedium15,Onda de lava - Mediana 15 /// Lava Ripple Medium15=19459
Model/Name/LavaRippleMedium2,Onda de lava - Mediana 2 /// Lava Ripple Medium2=19460
Model/Name/LavaRippleMedium25,Onda de lava - Mediana 25 /// Lava Ripple Medium25=19461
Model/Name/LavaRippleMedium3,Onda de lava - Mediana 3 /// Lava Ripple Medium3=19462
Model/Name/LeechResourcesMissile,Succionar recursos - Misil /// Leech Resources Missile=19463
Model/Name/LeechResourcesMissileModel,Succionar recursos - Misil - Modelo /// Leech Resources Missile Model=19464
Model/Name/LeechResourcesModelAddition,Succionar recursos - Modelo - Adición /// Leech Resources Model Addition=19465
Model/Name/LeechResourcesTentacle,Succionar recursos - Tentáculo /// Leech Resources Tentacle=19466
Model/Name/LoSBlockerColumn,Columna bloqueadora LdV /// LOS Blocker Column=19467
Model/Name/LocustAttackImpact,Langosta - Ataque - Impacto /// Locust Attack Impact=19468
Model/Name/LocustDeathRagdoll,Langosta - Muerte - Ragdoll /// Locust Death Ragdoll=19469
Model/Name/LocustEgg,Huevo de langosta /// Locust Egg=19470
Model/Name/LocustMP,Langosta - MP /// Locust MP=19471
Model/Name/LocustMPAttackImpact,Langosta - MP - Ataque - Impacto /// Locust MPAttack Impact=19472
Model/Name/LocustMPEggAMissileWeapon,Langosta - MP - Huevo A - Misil - Arma /// Locust MP Egg A Missile Weapon=19473
Model/Name/LocustMPEggAttackLaunchModel,Langosta - MP - Huevo - Ataque - Modelo de lanzamiento /// Locust MP Egg Attack Launch Model=19474
Model/Name/LocustMPEggBMissileWeapon,Langosta - MP - Huevo B - Misil - Arma /// Locust MP Egg B Missile Weapon=19475
Model/Name/LocustMPWeapon,Langosta - MP - Arma /// Locust MP Weapon=19476
Model/Name/LurkerDenMP,Cubil de Acechadores  /// Lurker Den =19477
Model/Name/LurkerDenMPBuild,Cubil de Acechadores - MP - Construir /// Lurker Den MPBuild=19478
Model/Name/LurkerDenMPDeath,Cubil de Acechadores - MP - Muerte /// Lurker Den MPDeath=19479
Model/Name/LurkerDoodad,Accesorio de Acechador /// Lurker Doodad=19480
Model/Name/LurkerMP,Acechador  /// Lurker =19481
Model/Name/LurkerMPAttackDeathBloodGeyser,Acechador - MP - Ataque - Muerte - Sangre - Géiser /// Lurker MPAttack Death Blood Geyser=19482
Model/Name/LurkerMPAttackSpike,Acechador - MP - Ataque - Púa /// Lurker MPAttack Spike=19483
Model/Name/LurkerMPDeath,Acechador - MP - Muerte /// Lurker MPDeath=19484
Model/Name/LurkerMPDeathAcid,Acechador - MP - Muerte - Ácido /// Lurker MPDeath Acid=19485
Model/Name/LurkerMPDeathFire,Acechador - MP - Muerte - Fuego /// Lurker MPDeath Fire=19486
Model/Name/LurkerMPEgg,Acechador - MP - Huevo /// Lurker MPEgg=19487
Model/Name/LurkerMPEggDeath,Acechador - MP - Huevo - Muerte /// Lurker MPEgg Death=19488
Model/Name/LurkerMPPortrait,Acechador - MP - Retrato /// Lurker MPPortrait=19489
Model/Name/MPOdinPortrait,MP - Odín - Retrato /// MPOdin Portrait=19490
Model/Name/MULEDeathRagdoll,EMUL - Muerte - Ragdoll /// MULE Death Ragdoll=19491
Model/Name/MarauderDeathRagdoll,Merodeador - Muerte - Ragdoll /// Marauder Death Ragdoll=19492
Model/Name/MarineDeathRagdoll,Marine - Muerte - Ragdoll /// Marine Death Ragdoll=19493
Model/Name/MarineHousing,Marine - Carcasa /// Marine Housing=19494
