Actor/EditorSuffix/GuideVisualQuadSplat,=0
Soundtrack/Name/ZSpace02MusicEvent12_ElevatorDescent,ZSpace02MusicEvent12_ElevatorDescent /// ZSpace02MusicEvent12_ElevatorDescent=22744
Soundtrack/Name/ZSpace02MusicMain,ZSpace02MusicMain /// ZSpace02MusicMain=22745
Soundtrack/Name/ZSpaceXXMissionPitch,ZSpaceXXMissionPitch /// ZSpaceXXMissionPitch=22746
Soundtrack/Name/ZSwarmMusicPlanetArrival,ZSwarmMusicPlanetArrival /// ZSwarmMusicPlanetArrival=22747
Soundtrack/Name/ZSwarmMusicPlanetChoice,ZSwarmMusicPlanetChoice /// ZSwarmMusicPlanetChoice=22748
Soundtrack/Name/ZSwarmMusicPlanetDeparture,ZSwarmMusicPlanetDeparture /// ZSwarmMusicPlanetDeparture=22749
Soundtrack/Name/ZSwarmMusicScoreScreen,ZSwarmMusicScoreScreen /// ZSwarmMusicScoreScreen=22750
Soundtrack/Name/ZSwarm_Credits_Shuffle,ZSwarm_Credits_Shuffle /// ZSwarm_Credits_Shuffle=22751
Soundtrack/Name/ZSwarm_Credits_Static,ZSwarm_Credits_Static /// ZSwarm_Credits_Static=22752
Soundtrack/Name/ZSwarm_Credits_Static2,ZSwarm_Credits_Static 2 /// ZSwarm_Credits_Static 2=22753
Soundtrack/Name/ZZerus01MusicAlt1,ZZerus01MusicAlt1 /// ZZerus01MusicAlt1=22754
Soundtrack/Name/ZZerus01MusicCutscene00_PreMission,ZZerus01MusicCutscene00_PreMission /// ZZerus01MusicCutscene00_PreMission=22755
Soundtrack/Name/ZZerus01MusicCutscene01_AncientOne,ZZerus01MusicCutscene01_AncientOne /// ZZerus01MusicCutscene01_AncientOne=22756
Soundtrack/Name/ZZerus01MusicCutscene02_DefendHiveCluster,ZZerus01MusicCutscene02_DefendHiveCluster /// ZZerus01MusicCutscene02_DefendHiveCluster=22757
Soundtrack/Name/ZZerus01MusicCutscene03_AncientOneAwakens,ZZerus01MusicCutscene03_AncientOneAwakens /// ZZerus01MusicCutscene03_AncientOneAwakens=22758
Soundtrack/Name/ZZerus01MusicIntro,ZZerus01MusicIntro /// ZZerus01MusicIntro=22759
Soundtrack/Name/ZZerus01MusicMain,ZZerus01MusicMain /// ZZerus01MusicMain=22760
Soundtrack/Name/ZZerus02MissionIntro,ZZerus02MissionIntro /// ZZerus02MissionIntro=22761
Soundtrack/Name/ZZerus02MusicAlt1,ZZerus02MusicAlt1 /// ZZerus02MusicAlt1=22762
Soundtrack/Name/ZZerus02MusicEvent02_DefendChrysalis,ZZerus02MusicEvent02_DefendChrysalis /// ZZerus02MusicEvent02_DefendChrysalis=22763
Soundtrack/Name/ZZerus02MusicMain,ZZerus02MusicMain /// ZZerus02MusicMain=22764
Soundtrack/Name/ZZerus03MissionIntro,ZZerus03MissionIntro /// ZZerus03MissionIntro=22765
Soundtrack/Name/ZZerus03MissionIntroOriginal,ZZerus03MissionIntroOriginal /// ZZerus03MissionIntroOriginal=22766
Soundtrack/Name/ZZerus03MissionIntroPart2,ZZerus03MissionIntroPart2 /// ZZerus03MissionIntroPart2=22767
Soundtrack/Name/ZZerus03MusicAlt1,ZZerus03MusicAlt1 /// ZZerus03MusicAlt1=22768
Soundtrack/Name/ZZerus03MusicAlt2,ZZerus03MusicAlt2 /// ZZerus03MusicAlt2=22769
Soundtrack/Name/ZZerus03MusicBoss,ZZerus03MusicBoss /// ZZerus03MusicBoss=22770
Soundtrack/Name/ZZerus03MusicCutscene00_PreMission,ZZerus03MusicCutscene00_PreMission /// ZZerus03MusicCutscene00_PreMission=22771
Soundtrack/Name/ZZerus03MusicCutscene00_PreMission2,ZZerus03MusicCutscene00_PreMission2 /// ZZerus03MusicCutscene00_PreMission2=22772
Soundtrack/Name/ZZerus03MusicCutscene01_Yagdra,ZZerus03MusicCutscene01_Yagdra /// ZZerus03MusicCutscene01_Yagdra=22773
Soundtrack/Name/ZZerus03MusicCutscene07_Slivan,ZZerus03MusicCutscene07_Slivan /// ZZerus03MusicCutscene07_Slivan=22774
Soundtrack/Name/ZZerus03MusicCutscene10_Zurvan,ZZerus03MusicCutscene10_Zurvan /// ZZerus03MusicCutscene10_Zurvan=22775
Soundtrack/Name/ZZerus03MusicEvent03_YagdraDefeated,ZZerus03MusicEvent03_YagdraDefeated /// ZZerus03MusicEvent03_YagdraDefeated=22776
Soundtrack/Name/ZZerus03MusicEvent12_ZurvanDefeated,ZZerus03MusicEvent12_ZurvanDefeated /// ZZerus03MusicEvent12_ZurvanDefeated=22777
Soundtrack/Name/ZZerus03MusicMain,ZZerus03MusicMain /// ZZerus03MusicMain=22778
Soundtrack/Name/ZZerus03MusicPreBoss,ZZerus03MusicPreBoss /// ZZerus03MusicPreBoss=22779
Soundtrack/Name/ZZerus03ZurvanBossMusic,ZZerus03ZurvanBossMusic /// ZZerus03ZurvanBossMusic=22780
Soundtrack/Name/ZZerus03ZurvanMusicOriginalBuildup,ZZerus03ZurvanMusicOriginalBuildup /// ZZerus03ZurvanMusicOriginalBuildup=22781
Soundtrack/Name/ZZerus03ZurvanMusicOriginalClimax,ZZerus03ZurvanMusicOriginalClimax /// ZZerus03ZurvanMusicOriginalClimax=22782
Soundtrack/Name/ZZerus03_MusicCutscene04_Kraith,ZZerus03_MusicCutscene04_Kraith /// ZZerus03_MusicCutscene04_Kraith=22783
Soundtrack/Name/ZZerus03_MusicCutscene06_KraithDefeated,ZZerus03_MusicCutscene06_KraithDefeated /// ZZerus03_MusicCutscene06_KraithDefeated=22784
Soundtrack/Name/ZZerus03_MusicCutscene09_SlivanDefeated,ZZerus03_MusicCutscene09_SlivanDefeated /// ZZerus03_MusicCutscene09_SlivanDefeated=22785
Soundtrack/Name/ZZerusXXMissionPitch,ZZerusXXMissionPitch /// ZZerusXXMissionPitch=22786
Soundtrack/Name/Zlab03MusicStinger,Zlab03MusicStinger /// Zlab03MusicStinger=22787
Soundtrack/Name/Zzerus02MusicCutscene01_PrimalSpawningPool,Zzerus02MusicCutscene01_PrimalSpawningPool /// Zzerus02MusicCutscene01_PrimalSpawningPool=22788
Soundtrack/Name/zDebrief_Arc2,zDebrief_Arc2 /// zDebrief_Arc2=22789
Soundtrack/Name/zDebrief_Arc4DoW,zDebrief_Arc4DoW /// zDebrief_Arc4DoW=22790
Soundtrack/Name/zDebrief_Arc6DoW,zDebrief_Arc6DoW /// zDebrief_Arc6DoW=22791
Soundtrack/Name/zDebrief_Hybrid02,zDebrief_Hybrid02 /// zDebrief_Hybrid02=22792
Soundtrack/Name/zLD_Korhal1_LeviathanCutscene,zLD_Korhal1_LeviathanCutscene /// zLD_Korhal1_LeviathanCutscene=22793
Soundtrack/Name/zLD_KorhalIntro,zLD_KorhalIntro /// zLD_KorhalIntro=22794
Soundtrack/Name/zSMBriefing_Korhal01,zSMBriefing_Korhal01 /// zSMBriefing_Korhal01=22795
Soundtrack/Name/zSMBriefing_Zerus01,zSMBriefing_Zerus01 /// zSMBriefing_Zerus01=22796
Soundtrack/Name/zSM_EvolutionMaster_Zerus03,zSM_EvolutionMaster_Zerus03 /// zSM_EvolutionMaster_Zerus03=22797
Soundtrack/Name/zSM_ProtossPrisoner_Before_Exp02,zSM_ProtossPrisoner_Before_Exp02 /// zSM_ProtossPrisoner_Before_Exp02=22798
Soundtrack/Name/zSM_RogueQueen_03,zSM_RogueQueen_03 /// zSM_RogueQueen_03=22799
Soundtrack/Name/zSM_ValerianAfterSpace02,zSM_ValerianAfterSpace02 /// zSM_ValerianAfterSpace02=22800
Soundtrack/Name/zSM_ValerianBeforeSpace02,zSM_ValerianBeforeSpace02 /// zSM_ValerianBeforeSpace02=22801
Soundtrack/Name/zSM_Zeratul,zSM_Zeratul /// zSM_Zeratul=22802
Soundtrack/Name/zSM_ZergAdjutant_PreKorhal01,zSM_ZergAdjutant_PreKorhal01 /// zSM_ZergAdjutant_PreKorhal01=22803
Soundtrack/Name/zSM_ZerusZurvanAfterZerus01,zSM_ZerusZurvanAfterZerus01 /// zSM_ZerusZurvanAfterZerus01=22804
Soundtrack/Name/zSM_ZerusZurvanAfterZerus02,zSM_ZerusZurvanAfterZerus02 /// zSM_ZerusZurvanAfterZerus02=22805
Soundtrack/Name/zScripted_EvoMissionsUnlock,zScripted_EvoMissionsUnlock /// zScripted_EvoMissionsUnlock=22806
Soundtrack/Name/zScripted_EvolutionMaster_First,zScripted_EvolutionMaster_First /// zScripted_EvolutionMaster_First=22807
Soundtrack/Name/zScripted_EvolutionMaster_First2,zScripted_EvolutionMaster_First2 /// zScripted_EvolutionMaster_First2=22808
Soundtrack/Name/zScripted_FourthArcAfter,zScripted_FourthArcAfter /// zScripted_FourthArcAfter=22809
Soundtrack/Name/zScripted_Hybrid03Travel,zScripted_Hybrid03Travel /// zScripted_Hybrid03Travel=22810
Soundtrack/Name/zScripted_HybridArcBefore,zScripted_HybridArcBefore /// zScripted_HybridArcBefore=22811
Soundtrack/Name/zScripted_KorhalArcBefore,zScripted_KorhalArcBefore /// zScripted_KorhalArcBefore=22812
Tactical/Name/PrimalBaseDefense,PrimalBaseDefense /// PrimalBaseDefense=22813
Tactical/Name/PrimalBaseDefenseUprooted,PrimalBaseDefenseUprooted /// PrimalBaseDefenseUprooted=22814
Tactical/Name/PrimalLurker,PrimalLurker /// PrimalLurker=22815
Tactical/Name/PrimalLurkerBurrowed,PrimalLurkerBurrowed /// PrimalLurkerBurrowed=22816
Tactical/Name/PrimalProductionA,PrimalProductionA /// PrimalProductionA=22817
Tactical/Name/PrimalProductionAUprooted,PrimalProductionAUprooted /// PrimalProductionAUprooted=22818
Tactical/Name/PrimalProductionB,PrimalProductionB /// PrimalProductionB=22819
Tactical/Name/PrimalProductionBUprooted,PrimalProductionBUprooted /// PrimalProductionBUprooted=22820
Tactical/Name/PrimalProductionC,PrimalProductionC /// PrimalProductionC=22821
Tactical/Name/PrimalProductionCUprooted,PrimalProductionCUprooted /// PrimalProductionCUprooted=22822
Tactical/Name/PrimalTownHall,PrimalTownHall /// PrimalTownHall=22823
Tactical/Name/PrimalTownHallUprooted,PrimalTownHallUprooted /// PrimalTownHallUprooted=22824
Tactical/Name/SwarmHostBurrowedMP,SwarmHostBurrowedMP /// SwarmHostBurrowedMP=22825
Tactical/Name/SwarmHostMP,HospedeirodoEnxameMP /// SwarmHostMP=22826
TerrainObject/EditorPrefix/TerrainObjectCharTerranLavaFlow1,HotS - /// HotS -=22827
TerrainObject/EditorPrefix/TerrainObjectCharTerranLavaFlow2,HotS - /// HotS -=22828
TerrainObject/EditorPrefix/TerrainObjectCharTerranLavaFlow3,HotS - /// HotS -=22829
TerrainObject/Name/DefensiveWall451HMerge1,Muro Defensivo 45 1H Combinar 1 /// Defensive Wall 45 1H Merge 1=22830
TerrainObject/Name/DefensiveWall451HMerge1Mirror,Muro Defensivo 45 1H Combinar 1 Espelhado /// Defensive Wall 45 1H Merge 1 Mirror=22831
TerrainObject/Name/DefensiveWall451HMerge2,Muro Defensivo 45 1H Combinar 2 /// Defensive Wall 45 1H Merge 2=22832
TerrainObject/Name/DefensiveWall451HMerge2Mirror,Muro Defensivo 45 1H Combinar 2 Espelhado /// Defensive Wall 45 1H Merge 2 Mirror=22833
TerrainObject/Name/DefensiveWall452HMerge1,Muro Defensivo 45 2H Combinar 1 /// Defensive Wall 45 2H Merge 1=22834
TerrainObject/Name/DefensiveWall452HMerge1Mirror,Muro Defensivo 45 2H Combinar 1 Espelhado /// Defensive Wall 45 2H Merge 1 Mirror=22835
TerrainObject/Name/DefensiveWall901HMerge1,Muro Defensivo 90 1H Combinar 1 /// Defensive Wall 90 1H Merge 1=22836
TerrainObject/Name/DefensiveWall901HMerge10Mirror,Muralhada Defensiva901 HMerge10 Espelho /// Defensive Wall901 HMerge10 Mirror=22837
TerrainObject/Name/DefensiveWall901HMerge1Mirror,Muro Defensivo 90 1H Combinar 1 Espelhado /// Defensive Wall 90 1H Merge 1 Mirror=22838
TerrainObject/Name/DefensiveWall901HMerge2,Muro Defensivo 90 1H Combinar 2 /// Defensive Wall 90 1H Merge 2=22839
TerrainObject/Name/DefensiveWall901HMerge2Mirror,Muro Defensivo 90 1H Combinar 2 Espelhado /// Defensive Wall 90 1H Merge 2 Mirror=22840
TerrainObject/Name/DefensiveWall902HMerge1,Muro Defensivo 90 2H Combinar 1 /// Defensive Wall 90 2H Merge 1=22841
TerrainObject/Name/DefensiveWall902HMerge1Mirror,Muro Defensivo 90 2H Combinar 1 Espelhado /// Defensive Wall 90 2H Merge 1 Mirror=22842
TerrainObject/Name/FrozenLake1,Lago Congelado (Altura 1) /// Frozen Lake (Height 1)=22843
TerrainObject/Name/FrozenLake2,Lago Congelado (Altura 2) /// Frozen Lake (Height 2)=22844
TerrainObject/Name/FrozenLake3,Lago Congelado (Altura 3) /// Frozen Lake (Height 3)=22845
TerrainObject/Name/SpaceElevatorTerrainObject1,Elevador Espacial (Altura 1) /// Space Elevator (Height 1)=22846
TerrainObject/Name/SpaceElevatorTerrainObject2,Elevador Espacial (Altura 2) /// Space Elevator (Height 2)=22847
TerrainObject/Name/SpaceElevatorTerrainObject3,Elevador Espacial (Altura 3) /// Space Elevator (Height 3)=22848
TerrainObject/Name/TerrainObjectArmoredGenerator1,Gerador blindado (altura 1) /// Armored Generator (Height 1)=22849
TerrainObject/Name/TerrainObjectArmoredGenerator2,Gerador blindado (altura 2) /// Armored Generator (Height 2)=22850
TerrainObject/Name/TerrainObjectArmoredGenerator3,Gerador blindado (altura 3) /// Armored Generator (Height 3)=22851
TerrainObject/Name/TerrainObjectBattlecruiserDockGiant1,Cruzador de batalha Gigante das Docas (Altura 1) /// Battlecruiser Dock Giant (Height 1)=22852
TerrainObject/Name/TerrainObjectBattlecruiserDockGiant2,Cruzador de batalha Gigante das Docas (Altura 2) /// Battlecruiser Dock Giant (Height 2)=22853
TerrainObject/Name/TerrainObjectBattlecruiserDockGiant3,Cruzador de batalha Gigante das Docas (Altura 3) /// Battlecruiser Dock Giant (Height 3)=22854
TerrainObject/Name/TerrainObjectBlastCraters11,Cratera do impacto 1 (altura 1) /// Blast Crater 1 (Height 1)=22855
TerrainObject/Name/TerrainObjectBlastCraters12,Cratera do impacto 1 (altura 2) /// Blast Crater 1 (Height 2)=22856
TerrainObject/Name/TerrainObjectBlastCraters13,Cratera do impacto 1 (altura 3) /// Blast Crater 1 (Height 3)=22857
TerrainObject/Name/TerrainObjectBlastCraters21,Cratera do impacto 2 (altura 1) /// Blast Crater 2 (Height 1)=22858
TerrainObject/Name/TerrainObjectBlastCraters22,Cratera do impacto 2 (altura 2) /// Blast Crater 2 (Height 2)=22859
TerrainObject/Name/TerrainObjectBlastCraters23,Cratera do impacto 2 (altura 3) /// Blast Crater 2 (Height 3)=22860
TerrainObject/Name/TerrainObjectBlastCraters31,Cratera do impacto 3 (altura 1) /// Blast Crater 3 (Height 1)=22861
TerrainObject/Name/TerrainObjectBlastCraters32,Cratera do impacto 3 (altura 2) /// Blast Crater 3 (Height 2)=22862
TerrainObject/Name/TerrainObjectBlastCraters33,Cratera do impacto 3 (altura 3) /// Blast Crater 3 (Height 3)=22863
TerrainObject/Name/TerrainObjectBlastCraters41,Cratera do impacto 4 (altura 1) /// Blast Crater 4 (Height 1)=22864
TerrainObject/Name/TerrainObjectBlastCraters42,Cratera do impacto 4 (altura 2) /// Blast Crater 4 (Height 2)=22865
TerrainObject/Name/TerrainObjectBlastCraters43,Cratera do impacto 4 (altura 3) /// Blast Crater 4 (Height 3)=22866
TerrainObject/Name/TerrainObjectCharTerranLavaFlow1,Fluxo de Lava de Char (Altura 1) /// Char Lava Flow (Height 1)=22867
TerrainObject/Name/TerrainObjectCharTerranLavaFlow2,Fluxo de Lava de Char (Altura 2) /// Char Lava Flow (Height 2)=22868
TerrainObject/Name/TerrainObjectCharTerranLavaFlow3,Fluxo de Lava de Char (Altura 3) /// Char Lava Flow (Height 3)=22869
TerrainObject/Name/TerrainObjectCollapsingIceLarge1,Gelo colapsante grande (Altura 1) /// Collapsing Ice Large (Height 1)=22870
TerrainObject/Name/TerrainObjectCollapsingIceLarge2,Gelo colapsante grande (Altura 2) /// Collapsing Ice Large (Height 2)=22871
TerrainObject/Name/TerrainObjectCollapsingIceLarge3,Gelo colapsante grande (Altura 3) /// Collapsing Ice Large (Height 3)=22872
TerrainObject/Name/TerrainObjectCollapsingIceMedium1,Gelo Colapsando Médio (Altura 1) /// Collapsing Ice Medium (Height 1)=22873
TerrainObject/Name/TerrainObjectCollapsingIceMedium2,Gelo Colapsando Médio (Altura 2) /// Collapsing Ice Medium (Height 2)=22874
TerrainObject/Name/TerrainObjectCollapsingIceMedium3,Gelo Colapsando Médio (Altura 3) /// Collapsing Ice Medium (Height 3)=22875
TerrainObject/Name/TerrainObjectDisintegratorPowerLink1,Link de Energia do Desintegrador Psi (Altura 1) /// Psi Disintegrator Power Link (Height 1)=22876
TerrainObject/Name/TerrainObjectDisintegratorPowerLink2,Link de Energia do Desintegrador Psi (Altura 2) /// Psi Disintegrator Power Link (Height 2)=22877
TerrainObject/Name/TerrainObjectDisintegratorPowerLink3,Link de Energia do Desintegrador Psi (Altura 3) /// Psi Disintegrator Power Link (Height 3)=22878
TerrainObject/Name/TerrainObjectExpeditionGate1,Portal da Expedição (altura 1) /// Expedition Gate (Height 1)=22879
TerrainObject/Name/TerrainObjectExpeditionGate2,Portal da Expedição (altura 2) /// Expedition Gate (Height 2)=22880
TerrainObject/Name/TerrainObjectExpeditionGate3,Portal da Expedição (altura 3) /// Expedition Gate (Height 3)=22881
TerrainObject/Name/TerrainObjectHoldingPen1,Objeto de Terreno Jaula de contenção1 /// Terrain Object Holding Pen1=22882
TerrainObject/Name/TerrainObjectHoldingPen2,Objeto de Terreno Jaula de contenção2 /// Terrain Object Holding Pen2=22883
TerrainObject/Name/TerrainObjectHoldingPen3,Objeto de Terreno Jaula de contenção3 /// Terrain Object Holding Pen3=22884
TerrainObject/Name/TerrainObjectHoldingPenDoodad1,Cela de Contenção (altura 1) /// Holding Pen (Height 1)=22885
TerrainObject/Name/TerrainObjectHoldingPenDoodad2,Cela de Contenção (altura 2) /// Holding Pen (Height 2)=22886
TerrainObject/Name/TerrainObjectHoldingPenDoodad3,Cela de Contenção (altura 3) /// Holding Pen (Height 3)=22887
TerrainObject/Name/TerrainObjectHybridGasVent1,Ventilação de Gás Híbrido (Altura 1) /// Hybrid Gas Vent (Height 1)=22888
TerrainObject/Name/TerrainObjectHybridGasVent2,Ventilação de Gás Híbrido (Altura 2) /// Hybrid Gas Vent (Height 2)=22889
TerrainObject/Name/TerrainObjectHybridGasVent3,Ventilação de Gás Híbrido (Altura 3) /// Hybrid Gas Vent (Height 3)=22890
TerrainObject/Name/TerrainObjectHybridGlassFloor1_1,Híbrido Grama Piso 1 (Altura 1) /// Hybrid Glass Floor 1 (Height 1)=22891
TerrainObject/Name/TerrainObjectHybridGlassFloor1_2,Híbrido Grama Piso 1 (Altura 1) /// Hybrid Glass Floor 1 (Height 2)=22892
TerrainObject/Name/TerrainObjectHybridGlassFloor1_3,Híbrido Grama Piso 1 (Altura 3) /// Hybrid Glass Floor 1 (Height 3)=22893
TerrainObject/Name/TerrainObjectHybridGlassFloor2_1,Híbrido Grama Piso 2 (Altura 1) /// Hybrid Glass Floor 2 (Height 1)=22894
TerrainObject/Name/TerrainObjectHybridGlassFloor2_2,Híbrido Grama Piso 1 (Altura 2) /// Hybrid Glass Floor 2 (Height 2)=22895
TerrainObject/Name/TerrainObjectHybridGlassFloor2_3,Híbrido Grama Piso 2 (Altura 3) /// Hybrid Glass Floor 2 (Height 3)=22896
TerrainObject/Name/TerrainObjectHybridLabBrutaliskCage1,Jaula de Brutalisca do Laboratório de Híbridos (altura 1) /// Hybrid Lab Brutalisk Cage (Height 1)=22897
TerrainObject/Name/TerrainObjectHybridLabBrutaliskCage2,Jaula de Brutalisca do Laboratório de Híbridos (altura 2) /// Hybrid Lab Brutalisk Cage (Height 2)=22898
TerrainObject/Name/TerrainObjectHybridLabBrutaliskCage3,Jaula de Brutalisca do Laboratório de Híbridos (altura 3) /// Hybrid Lab Brutalisk Cage (Height 3)=22899
TerrainObject/Name/TerrainObjectProtossDockingBay1,Ancoradouro Protoss (Altura 1) /// Protoss Docking Bay (Height 1)=22900
TerrainObject/Name/TerrainObjectProtossDockingBay2,Ancoradouro Protoss (Altura 2) /// Protoss Docking Bay (Height 2)=22901
TerrainObject/Name/TerrainObjectProtossDockingBay3,Ancoradouro Protoss (Altura 3) /// Protoss Docking Bay (Height 3)=22902
TerrainObject/Name/TerrainObjectPsiDisintegrator1,Desintegrador Psi (Altura 1) /// Psi Disintegrator (Height 1)=22903
TerrainObject/Name/TerrainObjectPsiDisintegrator2,Desintegrador Psi (Altura 2) /// Psi Disintegrator (Height 2)=22904
TerrainObject/Name/TerrainObjectPsiDisintegrator3,Desintegrador Psi (Altura 3) /// Psi Disintegrator (Height 3)=22905
TerrainObject/Name/TerrainObjectSpacePrisonFloor 1,Prisão Espacial Chão (Altura 1) /// Space Prison Floor  (Height 1)=22906
TerrainObject/Name/TerrainObjectSpacePrisonFloor 2,Prisão Espacial Chão (Altura 2) /// Space Prison Floor  (Height 2)=22907
TerrainObject/Name/TerrainObjectSpacePrisonFloor 3,Prisão Espacial Chão (Altura 3) /// Space Prison Floor  (Height 3)=22908
TerrainObject/Name/TerrainObjectSpacePrisonFloor1,Chão1 da Prisão Espacial (Objeto de terreno) /// Terrain Object Space Prison Floor1=22909
TerrainObject/Name/TerrainObjectSpacePrisonFloor2,Chão2 da Prisão Espacial (Objeto de terreno) /// Terrain Object Space Prison Floor2=22910
TerrainObject/Name/TerrainObjectSpacePrisonFloor3,Chão3 da Prisão Espacial (Objeto de terreno) /// Terrain Object Space Prison Floor3=22911
TerrainObject/Name/TerrainObjectSpacePrisonGridFloor1,Prisão Espacial Chão de Grelha (Altura 1) /// Space Prison Grid Floor (Height 1)=22912
TerrainObject/Name/TerrainObjectSpacePrisonGridFloor2,Prisão Espacial Chão de Grelha (Altura 2) /// Space Prison Grid Floor (Height 2)=22913
TerrainObject/Name/TerrainObjectSpacePrisonGridFloor3,Prisão Espacial Chão de Grelha (Altura 3) /// Space Prison Grid Floor (Height 3)=22914
TerrainObject/Name/TerrainObjectStarshipFloorPlate12x12_1,Nave espacial Placa Chão 12x12 Altura 1 /// Starship Floor Plate 12x12 Height 1=22915
TerrainObject/Name/TerrainObjectStarshipFloorPlate12x12_2,Nave espacial Placa Chão 12x12 Altura 2 /// Starship Floor Plate 12x12 Height 2=22916
TerrainObject/Name/TerrainObjectStarshipFloorPlate12x12_3,Nave espacial Placa Chão 12x12 Altura 3 /// Starship Floor Plate 12x12 Height 3=22917
TerrainObject/Name/TerrainObjectStarshipFloorPlate6x6_1,Nave espacial Placa Chão 6x6 Altura 1 /// Starship Floor Plate 6x6 Height 1=22918
TerrainObject/Name/TerrainObjectStarshipFloorPlate6x6_2,Nave espacial Placa Chão 6x6 Altura 2 /// Starship Floor Plate 6x6 Height 2=22919
TerrainObject/Name/TerrainObjectStarshipFloorPlate6x6_3,Nave espacial Placa Chão 6x6 Altura 3 /// Starship Floor Plate 6x6 Height 3=22920
TerrainObject/Name/TerrainObjectStarshipFloorPlate8x8_1,Nave espacial Placa Chão 8x8 Altura 1 /// Starship Floor Plate 8x8 Height 1=22921
TerrainObject/Name/TerrainObjectStarshipFloorPlate8x8_2,Nave espacial Placa Chão 8x8 Altura 2 /// Starship Floor Plate 8x8 Height 2=22922
TerrainObject/Name/TerrainObjectStarshipFloorPlate8x8_3,Nave espacial Placa Chão 8x8 Altura 3 /// Starship Floor Plate 8x8 Height 3=22923
TerrainObject/Name/TerrainObjectStarshipFloraPodA1,Nave espacial Casulo Flora (A) (Altura 1) /// Starship Flora Pod (A) (Height 1)=22924
TerrainObject/Name/TerrainObjectStarshipFloraPodA2,Nave espacial Casulo Flora (A) (Altura 2) /// Starship Flora Pod (A) (Height 2)=22925
TerrainObject/Name/TerrainObjectStarshipFloraPodA3,Nave espacial Casulo Flora (A) (Altura 3) /// Starship Flora Pod (A) (Height 3)=22926
TerrainObject/Name/TerrainObjectStarshipFloraPodB1,Nave espacial Casulo Flora (B) (Altura 1) /// Starship Flora Pod (B) (Height 1)=22927
TerrainObject/Name/TerrainObjectStarshipFloraPodB2,Nave espacial Casulo Flora (B) (Altura 2) /// Starship Flora Pod (B) (Height 2)=22928
TerrainObject/Name/TerrainObjectStarshipFloraPodB3,Nave espacial Casulo Flora (B) (Altura 3) /// Starship Flora Pod (B) (Height 3)=22929
TerrainObject/Name/TerrainObjectStarshipFloraPodC1,Nave espacial Casulo Flora (C) (Altura 1) /// Starship Flora Pod (C) (Height 1)=22930
TerrainObject/Name/TerrainObjectStarshipFloraPodC2,Nave espacial Casulo Flora (C) (Altura 2) /// Starship Flora Pod (C) (Height 2)=22931
TerrainObject/Name/TerrainObjectStarshipFloraPodC3,Nave espacial Casulo Flora (C) (Altura 3) /// Starship Flora Pod (C) (Height 3)=22932
TerrainObject/Name/TerrainObjectStarshipFloraPodD1,Nave espacial Casulo Flora (D) (Altura 1) /// Starship Flora Pod (D) (Height 1)=22933
TerrainObject/Name/TerrainObjectStarshipFloraPodD2,Nave espacial Casulo Flora (D) (Altura 2) /// Starship Flora Pod (D) (Height 2)=22934
TerrainObject/Name/TerrainObjectStarshipFloraPodD3,Nave espacial Casulo Flora (D) (Altura 3) /// Starship Flora Pod (D) (Height 3)=22935
